lamA thr_arm1 thr_arm2 thr_arm3 thr_arm4 thr_arm5
17670.0 0.0 0.0 0.0 0.0 0.29700533583892635
17680.0 0.0 0.0 0.0 0.0 0.29528087946308745
17690.0 0.0 0.0 0.0 0.0 0.2935564230872486
17700.0 0.0 0.0 0.0 0.0 0.2918319667114097
17710.0 0.0 0.0 0.0 0.0 0.29010751033557075
17720.0 0.0 0.0 0.0 0.0 0.28838305395973185
17730.0 0.0 0.0 0.0 0.0 0.28665859758389295
17740.0 0.0 0.0 0.0 0.0 0.28493414120805405
17750.0 0.0 0.0 0.0 0.0 0.2832368066515498
17760.0 0.0 0.0 0.0 0.0 0.2815921203325778
17770.0 0.0 0.0 0.0 0.0 0.2799474340136057
17780.0 0.0 0.0 0.0 0.0 0.27830274769463365
17790.0 0.0 0.0 0.0 0.0 0.27665806137566157
17800.0 0.0 0.0 0.0 0.0 0.27501337505668955
17810.0 0.0 0.0 0.0 0.0 0.27336868873771747
17820.0 0.0 0.0 0.0 0.0 0.2717240024187454
17830.0 0.0 0.0 0.0 0.0 0.27007931609977337
17840.0 0.0 0.0 0.0 0.0 0.2684346297808013
17850.0 0.0 0.0 0.0 0.0 0.2667899434618292
17860.0 0.0 0.0 0.0 0.0 0.26514525714285714
17870.0 0.0 0.0 0.0 0.0 0.26350057082388506
17880.0 0.0 0.0 0.0 0.0 0.261855884504913
17890.0 0.0 0.0 0.0 0.0 0.2602111981859409
17900.0 0.0 0.0 0.0 0.0 0.2585665118669689
17910.0 0.0 0.0 0.0 0.0 0.2569218255479968
17920.0 0.0 0.0 0.0 0.0 0.25527713922902473
17930.0 0.0 0.0 0.0 0.0 0.25363245291005265
17940.0 0.0 0.0 0.0 0.0 0.25198776659108063
17950.0 0.0 0.0 0.0 0.0 0.25034308027210855
17960.0 0.0 0.0 0.0 0.0 0.24869839395313648
17970.0 0.0 0.0 0.0 0.0 0.24705370763416445
17980.0 0.0 0.0 0.0 0.0 0.24540902131519238
17990.0 0.0 0.0 0.0 0.0 0.2437643349962203
18000.0 0.0 0.0 0.0 0.0 0.24211964867724822
18010.0 0.0 0.0 0.0 0.0 0.0
18020.0 0.0 0.0 0.0 0.0 0.0
18030.0 0.0 0.0 0.0 0.0 0.0
18040.0 0.0 0.0 0.0 0.0 0.0
18050.0 0.0 0.0 0.0 0.0 0.0
18060.0 0.0 0.0 0.0 0.0 0.0
18070.0 0.0 0.0 0.0 0.0 0.0
18080.0 0.0 0.0 0.0 0.0 0.0
18090.0 0.0 0.0 0.0 0.0 0.0
18100.0 0.0 0.0 0.0 0.0 0.0
18110.0 0.0 0.0 0.0 0.0 0.0
18120.0 0.0 0.0 0.0 0.0 0.0
18130.0 0.0 0.0 0.0 0.0 0.0
18140.0 0.0 0.0 0.0 0.0 0.0
18150.0 0.0 0.0 0.0 0.0 0.0
18160.0 0.0 0.0 0.0 0.0 0.0
18170.0 0.0 0.0 0.0 0.0 0.0
18180.0 0.0 0.0 0.0 0.0 0.0
18190.0 0.0 0.0 0.0 0.0 0.0
18200.0 0.0 0.0 0.0 0.0 0.0
18210.0 0.0 0.0 0.0 0.0 0.0
18220.0 0.0 0.0 0.0 0.0 0.0
18230.0 0.0 0.0 0.0 0.0 0.0
18240.0 0.0 0.0 0.0 0.0 0.0
18250.0 0.0 0.0 0.0 0.0 0.0
18260.0 0.0 0.0 0.0 0.0 0.0
18270.0 0.0 0.0 0.0 0.0 0.0
18280.0 0.0 0.0 0.0 0.0 0.0
18290.0 0.0 0.0 0.0 0.0 0.0
18300.0 0.0 0.0 0.0 0.0 0.0
18310.0 0.0 0.0 0.0 0.0 0.0
18320.0 0.0 0.0 0.0 0.0 0.0
18330.0 0.0 0.0 0.0 0.0 0.0
18340.0 0.0 0.0 0.0 0.0 0.0
18350.0 0.0 0.0 0.0 0.0 0.0
18360.0 0.0 0.0 0.0 0.0 0.0
18370.0 0.0 0.0 0.0 0.0 0.0
18380.0 0.0 0.0 0.0 0.0 0.0
18390.0 0.0 0.0 0.0 0.0 0.0
18400.0 0.0 0.0 0.0 0.0 0.0
18410.0 0.0 0.0 0.0 0.0 0.0
18420.0 0.0 0.0 0.0 0.0 0.0
18430.0 0.0 0.0 0.0 0.0 0.0
18440.0 0.0 0.0 0.0 0.0 0.0
18450.0 0.0 0.0 0.0 0.0 0.0
18460.0 0.0 0.0 0.0 0.0 0.0
18470.0 0.0 0.0 0.0 0.0 0.0
18480.0 0.0 0.0 0.0 0.0 0.0
18490.0 0.0 0.0 0.0 0.0 0.0
